mes,precio_m2,var_mensual,var_trimest,var_anual,zona
01/04/19,"11,4 €/m2","-1,00 %","2,20 %","3,30 %",PUENTE VALLECAS
01/03/19,"11,5 €/m2","0,50 %","1,20 %","7,10 %",PUENTE VALLECAS
01/02/19,"11,5 €/m2","2,80 %","1,90 %","7,10 %",PUENTE VALLECAS
01/01/19,"11,1 €/m2","-2,00 %","0,50 %","4,70 %",PUENTE VALLECAS
01/12/18,"11,4 €/m2","1,10 %","2,40 %","9,00 %",PUENTE VALLECAS
01/11/18,"11,2 €/m2","1,40 %","0,50 %","8,90 %",PUENTE VALLECAS
01/10/18,"11,1 €/m2","-0,10 %","-0,40 %","11,10 %",PUENTE VALLECAS
01/09/18,"11,1 €/m2","-0,80 %","1,00 %","11,20 %",PUENTE VALLECAS
01/08/18,"11,2 €/m2","0,60 %","2,00 %","12,20 %",PUENTE VALLECAS
01/07/18,"11,1 €/m2","1,30 %","1,00 %","11,60 %",PUENTE VALLECAS
01/06/18,"11,0 €/m2","0,10 %","2,30 %","10,00 %",PUENTE VALLECAS
01/05/18,"11,0 €/m2","-0,40 %","2,60 %","10,10 %",PUENTE VALLECAS
01/04/18,"11,0 €/m2","2,60 %","3,60 %","12,70 %",PUENTE VALLECAS
01/03/18,"10,7 €/m2","0,40 %","3,00 %","11,80 %",PUENTE VALLECAS
01/02/18,"10,7 €/m2","0,50 %","3,60 %","11,80 %",PUENTE VALLECAS
01/01/18,"10,6 €/m2","2,00 %","6,70 %","10,20 %",PUENTE VALLECAS
01/12/17,"10,4 €/m2","1,00 %","4,50 %","10,60 %",PUENTE VALLECAS
01/11/17,"10,3 €/m2","3,50 %","3,50 %","11,40 %",PUENTE VALLECAS
01/10/17,"10,0 €/m2","0,00 %","0,00 %","9,00 %",PUENTE VALLECAS
01/09/17,"10,0 €/m2","0,00 %","0,00 %","9,00 %",PUENTE VALLECAS
01/08/17,"10,0 €/m2","0,00 %","0,10 %","9,00 %",PUENTE VALLECAS
01/07/17,"10,0 €/m2","-0,10 %","2,00 %","8,80 %",PUENTE VALLECAS
01/06/17,"10,0 €/m2","0,20 %","3,90 %","8,90 %",PUENTE VALLECAS
01/05/17,"10,0 €/m2","1,90 %","4,20 %","11,90 %",PUENTE VALLECAS
01/04/17,"9,8 €/m2","1,80 %","1,30 %","11,90 %",PUENTE VALLECAS
01/03/17,"9,6 €/m2","0,50 %","1,80 %","11,00 %",PUENTE VALLECAS
01/02/17,"9,6 €/m2","-1,00 %","3,20 %","10,80 %",PUENTE VALLECAS
01/01/17,"9,7 €/m2","2,30 %","5,50 %","10,90 %",PUENTE VALLECAS
01/12/16,"9,4 €/m2","1,80 %","3,10 %","8,00 %",PUENTE VALLECAS
01/11/16,"9,3 €/m2","1,30 %","1,30 %","6,50 %",PUENTE VALLECAS
01/10/16,"9,2 €/m2","0,00 %","-0,10 %","6,90 %",PUENTE VALLECAS
01/09/16,"9,2 €/m2","0,00 %","-0,10 %","8,40 %",PUENTE VALLECAS
01/08/16,"9,2 €/m2","-0,20 %","2,80 %","7,00 %",PUENTE VALLECAS
01/07/16,"9,2 €/m2","0,00 %","4,80 %","6,70 %",PUENTE VALLECAS
01/06/16,"9,2 €/m2","2,90 %","5,90 %","8,50 %",PUENTE VALLECAS
01/05/16,"8,9 €/m2","1,80 %","3,20 %","5,40 %",PUENTE VALLECAS
01/04/16,"8,7 €/m2","1,00 %","0,40 %","5,00 %",PUENTE VALLECAS
01/03/16,"8,7 €/m2","0,30 %","-0,90 %","5,20 %",PUENTE VALLECAS
01/02/16,"8,6 €/m2","-0,90 %","-0,80 %","4,40 %",PUENTE VALLECAS
01/01/16,"8,7 €/m2","-0,30 %","1,70 %","4,60 %",PUENTE VALLECAS
01/12/15,"8,7 €/m2","0,40 %","3,40 %","4,90 %",PUENTE VALLECAS
01/11/15,"8,7 €/m2","1,60 %","1,70 %","4,30 %",PUENTE VALLECAS
01/10/15,"8,6 €/m2","1,40 %","-0,30 %","2,90 %",PUENTE VALLECAS
01/09/15,"8,4 €/m2","-1,30 %","0,00 %","2,70 %",PUENTE VALLECAS
01/08/15,"8,6 €/m2","-0,40 %","1,30 %","3,40 %",PUENTE VALLECAS
01/07/15,"8,6 €/m2","1,70 %","3,20 %","3,10 %",PUENTE VALLECAS
01/06/15,"8,4 €/m2","0,00 %","2,70 %","1,40 %",PUENTE VALLECAS
01/05/15,"8,4 €/m2","1,50 %","2,20 %","1,40 %",PUENTE VALLECAS
01/04/15,"8,3 €/m2","1,20 %","0,00 %","0,00 %",PUENTE VALLECAS
01/03/15,"8,2 €/m2","-0,50 %","-1,20 %","-1,20 %",PUENTE VALLECAS
01/02/15,"8,3 €/m2","-0,70 %","-0,90 %","-0,70 %",PUENTE VALLECAS
01/01/15,"8,3 €/m2","0,00 %","0,10 %","-0,80 %",PUENTE VALLECAS
01/12/14,"8,3 €/m2","-0,20 %","1,20 %","-1,00 %",PUENTE VALLECAS
01/11/14,"8,3 €/m2","0,20 %","0,80 %","-2,10 %",PUENTE VALLECAS
01/10/14,"8,3 €/m2","1,20 %","-0,10 %","-3,80 %",PUENTE VALLECAS
01/09/14,"8,2 €/m2","-0,60 %","-1,30 %","-5,30 %",PUENTE VALLECAS
01/08/14,"8,3 €/m2","-0,60 %","-0,70 %","-4,50 %",PUENTE VALLECAS
01/07/14,"8,3 €/m2","0,00 %","0,00 %","-4,50 %",PUENTE VALLECAS
01/06/14,"8,3 €/m2","0,00 %","0,10 %","-4,90 %",PUENTE VALLECAS
01/05/14,"8,3 €/m2","0,10 %","0,10 %","-5,60 %",PUENTE VALLECAS
01/04/14,"8,3 €/m2","0,00 %","-0,80 %","-6,00 %",PUENTE VALLECAS
01/03/14,"8,3 €/m2","0,00 %","-1,00 %","-6,70 %",PUENTE VALLECAS
01/02/14,"8,3 €/m2","-0,80 %","-2,30 %","-7,40 %",PUENTE VALLECAS
01/01/14,"8,4 €/m2","-0,20 %","-3,00 %","-6,60 %",PUENTE VALLECAS
01/12/13,"8,4 €/m2","-1,30 %","-3,20 %","-7,20 %",PUENTE VALLECAS
01/11/13,"8,5 €/m2","-1,60 %","-1,80 %","-7,50 %",PUENTE VALLECAS
01/10/13,"8,7 €/m2","-0,40 %","-0,80 %","-6,50 %",PUENTE VALLECAS
01/09/13,"8,7 €/m2","0,20 %","-0,90 %","-7,00 %",PUENTE VALLECAS
01/08/13,"8,7 €/m2","-0,60 %","-1,70 %","-7,20 %",PUENTE VALLECAS
01/07/13,"8,7 €/m2","-0,50 %","-1,60 %","-7,40 %",PUENTE VALLECAS
01/06/13,"8,8 €/m2","-0,70 %","-1,80 %","-8,30 %",PUENTE VALLECAS
01/05/13,"8,8 €/m2","-0,40 %","-1,90 %","-6,90 %",PUENTE VALLECAS
01/04/13,"8,9 €/m2","-0,70 %","-1,40 %","-5,60 %",PUENTE VALLECAS
01/03/13,"8,9 €/m2","-0,70 %","-1,50 %","-6,10 %",PUENTE VALLECAS
01/02/13,"9,0 €/m2","0,00 %","-2,40 %","-5,80 %",PUENTE VALLECAS
01/01/13,"9,0 €/m2","-0,80 %","-2,90 %","-6,50 %",PUENTE VALLECAS
01/12/12,"9,1 €/m2","-1,60 %","-2,90 %","-6,10 %",PUENTE VALLECAS
01/11/12,"9,2 €/m2","-0,50 %","-1,50 %","-4,80 %",PUENTE VALLECAS
01/10/12,"9,3 €/m2","-0,80 %","-1,70 %","-5,80 %",PUENTE VALLECAS
01/09/12,"9,3 €/m2","-0,10 %","-2,30 %","-5,00 %",PUENTE VALLECAS
01/08/12,"9,3 €/m2","-0,70 %","-1,40 %","-4,00 %",PUENTE VALLECAS
01/07/12,"9,4 €/m2","-1,50 %","0,30 %","-4,30 %",PUENTE VALLECAS
01/06/12,"9,6 €/m2","0,80 %","0,50 %","-2,90 %",PUENTE VALLECAS
01/05/12,"9,5 €/m2","1,00 %","-0,80 %","-3,30 %",PUENTE VALLECAS
01/04/12,"9,4 €/m2","-1,30 %","-2,40 %","-6,00 %",PUENTE VALLECAS
01/03/12,"9,5 €/m2","-0,50 %","-1,50 %","-4,80 %",PUENTE VALLECAS
01/06/23,"17,7 €/m2","0,60 %","3,00 %","12,40 %",RETIRO
01/05/23,"17,6 €/m2","0,90 %","3,10 %","11,80 %",RETIRO
01/04/23,"17,4 €/m2","1,40 %","1,50 %","12,00 %",RETIRO
01/03/23,"17,2 €/m2","0,70 %","1,50 %","10,90 %",RETIRO
01/02/23,"17,1 €/m2","-0,60 %","0,70 %","12,60 %",RETIRO
01/01/23,"17,2 €/m2","1,40 %","2,90 %","14,70 %",RETIRO
01/12/22,"16,9 €/m2","-0,10 %","4,60 %","14,80 %",RETIRO
01/11/22,"16,9 €/m2","1,50 %","5,80 %","14,40 %",RETIRO
01/10/22,"16,7 €/m2","3,10 %","4,30 %","11,80 %",RETIRO
01/09/22,"16,2 €/m2","1,00 %","2,90 %","9,10 %",RETIRO
01/08/22,"16,0 €/m2","0,10 %","1,90 %","10,00 %",RETIRO
01/07/22,"16,0 €/m2","1,70 %","2,90 %","10,20 %",RETIRO
01/06/22,"15,7 €/m2","0,10 %","1,60 %","7,40 %",RETIRO
01/05/22,"15,7 €/m2","1,10 %","3,70 %","6,80 %",RETIRO
01/04/22,"15,5 €/m2","0,50 %","3,90 %","5,30 %",RETIRO
01/03/22,"15,5 €/m2","2,10 %","5,00 %","4,90 %",RETIRO
01/02/22,"15,1 €/m2","1,30 %","2,30 %","2,40 %",RETIRO
01/01/22,"15,0 €/m2","1,50 %","0,30 %","0,40 %",RETIRO
01/12/21,"14,7 €/m2","-0,50 %","-0,60 %","-1,70 %",RETIRO
01/11/21,"14,8 €/m2","-0,70 %","1,70 %","-3,70 %",RETIRO
01/10/21,"14,9 €/m2","0,60 %","2,80 %","-4,80 %",RETIRO
01/09/21,"14,8 €/m2","1,80 %","1,20 %","-6,60 %",RETIRO
01/08/21,"14,6 €/m2","0,30 %","-1,10 %","-8,10 %",RETIRO
01/07/21,"14,5 €/m2","-0,90 %","-1,70 %","-10,80 %",RETIRO
01/06/21,"14,6 €/m2","-0,50 %","-0,70 %","-11,90 %",RETIRO
01/05/21,"14,7 €/m2","-0,30 %","-0,50 %","-10,60 %",RETIRO
01/04/21,"14,8 €/m2","0,10 %","-0,90 %","-8,40 %",RETIRO
01/03/21,"14,7 €/m2","-0,30 %","-1,70 %","-7,10 %",RETIRO
01/02/21,"14,8 €/m2","-0,70 %","-3,80 %","-6,30 %",RETIRO
01/01/21,"14,9 €/m2","-0,70 %","-4,90 %","-7,20 %",RETIRO
01/12/20,"15,0 €/m2","-2,50 %","-5,50 %","-7,00 %",RETIRO
01/11/20,"15,4 €/m2","-1,90 %","-2,90 %","-5,00 %",RETIRO
01/10/20,"15,7 €/m2","-1,20 %","-3,60 %","-3,00 %",RETIRO
01/09/20,"15,9 €/m2","0,20 %","-4,50 %","-3,30 %",RETIRO
01/08/20,"15,8 €/m2","-2,60 %","-3,80 %","-3,30 %",RETIRO
01/07/20,"16,3 €/m2","-2,20 %","0,90 %","-0,10 %",RETIRO
01/06/20,"16,6 €/m2","1,10 %","4,80 %","2,80 %",RETIRO
01/05/20,"16,5 €/m2","2,10 %","4,30 %","2,80 %",RETIRO
01/04/20,"16,1 €/m2","1,60 %","0,40 %","1,40 %",RETIRO
01/03/20,"15,9 €/m2","0,60 %","-1,60 %","-2,00 %",RETIRO
01/02/20,"15,8 €/m2","-1,70 %","-2,50 %","-1,80 %",RETIRO
01/01/20,"16,1 €/m2","-0,40 %","-0,70 %","1,60 %",RETIRO
01/12/19,"16,1 €/m2","-0,40 %","-1,80 %","1,60 %",RETIRO
01/11/19,"16,2 €/m2","0,20 %","-1,10 %","0,20 %",RETIRO
01/10/19,"16,2 €/m2","-1,60 %","-0,70 %","1,00 %",RETIRO
01/09/19,"16,4 €/m2","0,30 %","1,50 %","3,80 %",RETIRO
01/08/19,"16,4 €/m2","0,60 %","2,30 %","4,80 %",RETIRO
01/07/19,"16,3 €/m2","0,60 %","2,40 %","4,50 %",RETIRO
01/06/19,"16,2 €/m2","1,00 %","-0,10 %","3,50 %",RETIRO
01/05/19,"16,0 €/m2","0,70 %","-0,30 %","1,70 %",RETIRO
01/04/19,"15,9 €/m2","-1,80 %","0,50 %","3,00 %",RETIRO
01/03/19,"16,2 €/m2","0,80 %","2,00 %","5,00 %",RETIRO
01/02/19,"16,1 €/m2","1,60 %","-0,60 %","5,20 %",RETIRO
01/01/19,"15,8 €/m2","-0,40 %","-1,20 %","5,50 %",RETIRO
01/12/18,"15,9 €/m2","-1,70 %","0,40 %","6,90 %",RETIRO
01/11/18,"16,2 €/m2","0,90 %","3,50 %","11,30 %",RETIRO
01/10/18,"16,0 €/m2","1,20 %","2,80 %","11,00 %",RETIRO
01/09/18,"15,8 €/m2","1,30 %","1,20 %","10,00 %",RETIRO
01/08/18,"15,6 €/m2","0,30 %","-0,80 %","10,30 %",RETIRO
01/07/18,"15,6 €/m2","-0,30 %","0,80 %","10,30 %",RETIRO
01/06/18,"15,6 €/m2","-0,80 %","1,30 %","9,80 %",RETIRO
01/05/18,"15,7 €/m2","2,00 %","3,10 %","10,70 %",RETIRO
01/04/18,"15,4 €/m2","0,10 %","3,00 %","9,40 %",RETIRO
01/03/18,"15,4 €/m2","1,00 %","3,80 %","10,10 %",RETIRO
01/02/18,"15,3 €/m2","1,80 %","5,10 %","9,90 %",RETIRO
01/01/18,"15,0 €/m2","1,00 %","3,90 %","9,00 %",RETIRO
01/12/17,"14,9 €/m2","2,30 %","3,40 %","7,30 %",RETIRO
01/11/17,"14,5 €/m2","0,70 %","2,50 %","5,10 %",RETIRO
01/10/17,"14,4 €/m2","0,40 %","2,20 %","7,10 %",RETIRO
01/09/17,"14,4 €/m2","1,50 %","1,00 %","9,50 %",RETIRO
01/08/17,"14,2 €/m2","0,30 %","-0,40 %","7,90 %",RETIRO
01/07/17,"14,1 €/m2","-0,80 %","0,00 %","5,90 %",RETIRO
01/06/17,"14,2 €/m2","0,00 %","1,60 %","8,50 %",RETIRO
01/05/17,"14,2 €/m2","0,70 %","2,40 %","10,00 %",RETIRO
01/04/17,"14,1 €/m2","0,90 %","2,70 %","9,50 %",RETIRO
01/03/17,"14,0 €/m2","0,80 %","1,10 %","10,30 %",RETIRO
01/02/17,"13,9 €/m2","1,00 %","0,40 %","9,40 %",RETIRO
01/01/17,"13,8 €/m2","-0,70 %","2,10 %","7,50 %",RETIRO
01/12/16,"13,8 €/m2","0,20 %","5,50 %","8,30 %",RETIRO
01/11/16,"13,8 €/m2","2,70 %","5,30 %","10,60 %",RETIRO
01/10/16,"13,5 €/m2","2,60 %","1,00 %","7,70 %",RETIRO
01/09/16,"13,1 €/m2","0,00 %","0,10 %","7,40 %",RETIRO
01/08/16,"13,1 €/m2","-1,60 %","1,60 %","8,20 %",RETIRO
01/07/16,"13,3 €/m2","1,70 %","3,40 %","9,80 %",RETIRO
01/06/16,"13,1 €/m2","1,50 %","3,30 %","7,30 %",RETIRO
01/05/16,"12,9 €/m2","0,30 %","1,80 %","6,70 %",RETIRO
01/04/16,"12,9 €/m2","1,50 %","0,80 %","6,40 %",RETIRO
01/03/16,"12,7 €/m2","0,00 %","-0,70 %","5,30 %",RETIRO
01/02/16,"12,7 €/m2","-0,80 %","1,50 %","5,90 %",RETIRO
01/01/16,"12,8 €/m2","0,10 %","2,30 %","6,80 %",RETIRO
01/12/15,"12,8 €/m2","2,20 %","4,60 %","6,60 %",RETIRO
01/11/15,"12,5 €/m2","0,00 %","3,10 %","4,30 %",RETIRO
01/10/15,"12,5 €/m2","2,30 %","3,00 %","5,30 %",RETIRO
01/09/15,"12,2 €/m2","0,70 %","0,00 %","3,40 %",RETIRO
01/08/15,"12,1 €/m2","-0,10 %","0,20 %","2,70 %",RETIRO
01/07/15,"12,1 €/m2","-0,70 %","0,20 %","3,40 %",RETIRO
01/06/15,"12,2 €/m2","0,90 %","1,40 %","4,70 %",RETIRO
01/05/15,"12,1 €/m2","-0,10 %","1,00 %","4,10 %",RETIRO
01/04/15,"12,1 €/m2","0,50 %","1,10 %","4,40 %",RETIRO
01/03/15,"12,1 €/m2","0,60 %","0,60 %","3,30 %",RETIRO
01/02/15,"12,0 €/m2","0,00 %","0,00 %","2,70 %",RETIRO
01/01/15,"12,0 €/m2","-0,10 %","0,90 %","2,00 %",RETIRO
01/12/14,"12,0 €/m2","0,00 %","1,40 %","2,10 %",RETIRO
01/11/14,"12,0 €/m2","1,00 %","1,50 %","2,30 %",RETIRO
01/10/14,"11,9 €/m2","0,40 %","1,10 %","2,10 %",RETIRO
01/09/14,"11,8 €/m2","0,00 %","1,30 %","2,30 %",RETIRO
01/08/14,"11,8 €/m2","0,60 %","1,60 %","2,30 %",RETIRO
01/07/14,"11,7 €/m2","0,60 %","1,20 %","1,40 %",RETIRO
01/06/14,"11,7 €/m2","0,30 %","0,00 %","1,30 %",RETIRO
01/05/14,"11,6 €/m2","0,20 %","-0,40 %","-0,20 %",RETIRO
01/04/14,"11,6 €/m2","-0,60 %","-1,20 %","-0,50 %",RETIRO
01/03/14,"11,7 €/m2","0,00 %","-0,60 %","0,00 %",RETIRO
01/02/14,"11,7 €/m2","-0,60 %","-0,40 %","-0,80 %",RETIRO
01/01/14,"11,7 €/m2","0,00 %","1,10 %","0,60 %",RETIRO
01/12/13,"11,7 €/m2","0,20 %","1,60 %","-1,50 %",RETIRO
01/11/13,"11,7 €/m2","0,80 %","1,50 %","-1,90 %",RETIRO
01/10/13,"11,6 €/m2","0,50 %","0,30 %","-3,90 %",RETIRO
01/09/13,"11,6 €/m2","0,10 %","0,40 %","-4,40 %",RETIRO
01/08/13,"11,5 €/m2","-0,30 %","-1,00 %","-5,20 %",RETIRO
01/07/13,"11,6 €/m2","0,60 %","-0,70 %","-5,40 %",RETIRO
01/06/13,"11,5 €/m2","-1,30 %","-1,30 %","-7,80 %",RETIRO
01/05/13,"11,7 €/m2","0,00 %","-0,90 %","-6,60 %",RETIRO
01/04/13,"11,7 €/m2","-0,10 %","-0,10 %","-7,40 %",RETIRO
01/03/13,"11,7 €/m2","-0,80 %","-2,10 %","-6,60 %",RETIRO
01/02/13,"11,8 €/m2","0,80 %","-1,50 %","-5,30 %",RETIRO
01/01/13,"11,7 €/m2","-2,10 %","-3,40 %","-7,30 %",RETIRO
01/12/12,"11,9 €/m2","-0,20 %","-1,40 %","-5,70 %",RETIRO
01/11/12,"11,9 €/m2","-1,20 %","-2,00 %","-5,60 %",RETIRO
01/10/12,"12,1 €/m2","0,00 %","-1,30 %","-3,80 %",RETIRO
01/09/12,"12,1 €/m2","-0,80 %","-3,20 %","-4,40 %",RETIRO
01/08/12,"12,2 €/m2","-0,50 %","-2,40 %","-1,90 %",RETIRO
01/07/12,"12,2 €/m2","-2,00 %","-2,80 %","-1,70 %",RETIRO
01/06/12,"12,5 €/m2","0,10 %","-0,10 %","-1,20 %",RETIRO
01/05/12,"12,5 €/m2","-0,90 %","0,50 %","-3,20 %",RETIRO
01/04/12,"12,6 €/m2","0,80 %","0,10 %","-3,10 %",RETIRO
01/03/12,"12,5 €/m2","0,60 %","-1,20 %","-3,90 %",RETIRO
01/06/23,"21,0 €/m2","1,50 %","5,10 %","14,40 %",SALAMANCA
01/05/23,"20,7 €/m2","2,10 %","3,50 %","14,10 %",SALAMANCA
01/04/23,"20,3 €/m2","1,40 %","2,20 %","12,60 %",SALAMANCA
01/03/23,"20,0 €/m2","0,00 %","2,50 %","11,90 %",SALAMANCA
01/02/23,"20,0 €/m2","0,80 %","4,30 %","13,00 %",SALAMANCA
01/01/23,"19,8 €/m2","1,70 %","2,20 %","15,20 %",SALAMANCA
01/12/22,"19,5 €/m2","1,80 %","1,30 %","13,70 %",SALAMANCA
01/11/22,"19,2 €/m2","-1,30 %","1,20 %","11,40 %",SALAMANCA
01/10/22,"19,4 €/m2","0,90 %","4,90 %","12,40 %",SALAMANCA
01/09/22,"19,2 €/m2","1,60 %","4,80 %","13,20 %",SALAMANCA
01/08/22,"18,9 €/m2","2,30 %","4,50 %","13,60 %",SALAMANCA
01/07/22,"18,5 €/m2","0,80 %","2,80 %","12,40 %",SALAMANCA
01/06/22,"18,4 €/m2","1,30 %","2,90 %","12,00 %",SALAMANCA
01/05/22,"18,1 €/m2","0,70 %","2,50 %","10,50 %",SALAMANCA
01/04/22,"18,0 €/m2","0,80 %","4,50 %","10,00 %",SALAMANCA
01/03/22,"17,8 €/m2","1,00 %","4,10 %","8,60 %",SALAMANCA
01/02/22,"17,7 €/m2","2,70 %","2,80 %","7,10 %",SALAMANCA
01/01/22,"17,2 €/m2","0,40 %","-0,30 %","3,30 %",SALAMANCA
01/12/21,"17,1 €/m2","-0,30 %","0,80 %","2,90 %",SALAMANCA
01/11/21,"17,2 €/m2","-0,40 %","3,10 %","0,20 %",SALAMANCA
01/10/21,"17,3 €/m2","1,50 %","4,80 %","-1,40 %",SALAMANCA
01/09/21,"17,0 €/m2","2,00 %","3,70 %","-5,30 %",SALAMANCA
01/08/21,"16,7 €/m2","1,20 %","1,60 %","-7,70 %",SALAMANCA
01/07/21,"16,5 €/m2","0,50 %","0,70 %","-9,90 %",SALAMANCA
01/06/21,"16,4 €/m2","-0,10 %","-0,30 %","-11,40 %",SALAMANCA
01/05/21,"16,4 €/m2","0,20 %","-0,60 %","-12,10 %",SALAMANCA
01/04/21,"16,4 €/m2","-0,40 %","-1,80 %","-11,30 %",SALAMANCA
01/03/21,"16,4 €/m2","-0,40 %","-1,40 %","-10,40 %",SALAMANCA
01/02/21,"16,5 €/m2","-1,00 %","-3,90 %","-9,40 %",SALAMANCA
01/01/21,"16,7 €/m2","0,00 %","-4,80 %","-8,30 %",SALAMANCA
01/12/20,"16,7 €/m2","-2,90 %","-7,20 %","-9,10 %",SALAMANCA
01/11/20,"17,2 €/m2","-2,00 %","-5,00 %","-7,20 %",SALAMANCA
01/10/20,"17,5 €/m2","-2,50 %","-4,30 %","-6,60 %",SALAMANCA
01/09/20,"18,0 €/m2","-0,60 %","-2,90 %","-5,20 %",SALAMANCA
01/08/20,"18,1 €/m2","-1,20 %","-3,20 %","-3,70 %",SALAMANCA
01/07/20,"18,3 €/m2","-1,10 %","-0,90 %","-1,50 %",SALAMANCA
01/06/20,"18,5 €/m2","-0,90 %","0,90 %","0,00 %",SALAMANCA
01/05/20,"18,7 €/m2","1,10 %","2,50 %","1,80 %",SALAMANCA
01/04/20,"18,4 €/m2","0,70 %","1,50 %","0,60 %",SALAMANCA
01/03/20,"18,3 €/m2","0,70 %","0,00 %","0,40 %",SALAMANCA
01/02/20,"18,2 €/m2","0,20 %","-1,60 %","0,10 %",SALAMANCA
01/01/20,"18,2 €/m2","-0,80 %","-3,10 %","0,30 %",SALAMANCA
01/12/19,"18,3 €/m2","-0,90 %","-3,20 %","1,30 %",SALAMANCA
01/11/19,"18,5 €/m2","-1,30 %","-1,30 %","1,70 %",SALAMANCA
01/10/19,"18,7 €/m2","-1,00 %","0,90 %","2,40 %",SALAMANCA
01/09/19,"18,9 €/m2","1,00 %","2,40 %","2,60 %",SALAMANCA
01/08/19,"18,7 €/m2","1,00 %","2,30 %","2,20 %",SALAMANCA
01/07/19,"18,6 €/m2","0,40 %","1,30 %","1,30 %",SALAMANCA
01/06/19,"18,5 €/m2","1,00 %","1,30 %","1,00 %",SALAMANCA
01/05/19,"18,3 €/m2","-0,10 %","0,70 %","0,50 %",SALAMANCA
01/04/19,"18,3 €/m2","0,40 %","1,20 %","2,00 %",SALAMANCA
01/03/19,"18,3 €/m2","0,40 %","1,00 %","2,00 %",SALAMANCA
01/02/19,"18,2 €/m2","0,40 %","0,00 %","2,80 %",SALAMANCA
01/01/19,"18,1 €/m2","0,20 %","-1,10 %","2,90 %",SALAMANCA
01/12/18,"18,1 €/m2","-0,60 %","-2,00 %","4,10 %",SALAMANCA
01/11/18,"18,2 €/m2","-0,70 %","-0,90 %","5,10 %",SALAMANCA
01/10/18,"18,3 €/m2","-0,80 %","-0,10 %","5,90 %",SALAMANCA
01/09/18,"18,5 €/m2","0,60 %","0,80 %","9,10 %",SALAMANCA
01/08/18,"18,3 €/m2","0,10 %","0,70 %","10,10 %",SALAMANCA
01/07/18,"18,3 €/m2","0,10 %","1,90 %","10,00 %",SALAMANCA
01/06/18,"18,3 €/m2","0,50 %","2,40 %","9,20 %",SALAMANCA
01/05/18,"18,2 €/m2","1,30 %","3,00 %","8,50 %",SALAMANCA
01/04/18,"18,0 €/m2","0,50 %","2,20 %","8,00 %",SALAMANCA
01/03/18,"17,9 €/m2","1,10 %","3,00 %","10,20 %",SALAMANCA
01/02/18,"17,7 €/m2","0,50 %","2,20 %","9,00 %",SALAMANCA
01/01/18,"17,6 €/m2","1,30 %","1,80 %","8,60 %",SALAMANCA
01/12/17,"17,4 €/m2","0,40 %","2,70 %","8,70 %",SALAMANCA
01/11/17,"17,3 €/m2","0,10 %","4,00 %","9,70 %",SALAMANCA
01/10/17,"17,3 €/m2","2,20 %","3,80 %","10,70 %",SALAMANCA
01/09/17,"16,9 €/m2","1,50 %","0,80 %","9,50 %",SALAMANCA
01/08/17,"16,7 €/m2","0,00 %","-0,80 %","10,00 %",SALAMANCA
01/07/17,"16,7 €/m2","-0,70 %","0,00 %","9,60 %",SALAMANCA
01/06/17,"16,8 €/m2","-0,10 %","3,30 %","10,30 %",SALAMANCA
01/05/17,"16,8 €/m2","0,80 %","3,40 %","9,80 %",SALAMANCA
01/04/17,"16,7 €/m2","2,60 %","2,80 %","10,10 %",SALAMANCA
01/03/17,"16,2 €/m2","0,00 %","1,60 %","8,30 %",SALAMANCA
01/02/17,"16,2 €/m2","0,20 %","2,90 %","8,30 %",SALAMANCA
01/01/17,"16,2 €/m2","1,40 %","3,70 %","8,10 %",SALAMANCA
01/12/16,"16,0 €/m2","1,30 %","3,50 %","7,10 %",SALAMANCA
01/11/16,"15,8 €/m2","1,00 %","4,10 %","6,90 %",SALAMANCA
01/10/16,"15,6 €/m2","1,20 %","2,80 %","6,00 %",SALAMANCA
01/09/16,"15,4 €/m2","1,90 %","1,50 %","6,40 %",SALAMANCA
01/08/16,"15,2 €/m2","-0,40 %","-1,00 %","5,70 %",SALAMANCA
01/07/16,"15,2 €/m2","0,00 %","0,50 %","7,40 %",SALAMANCA
01/06/16,"15,2 €/m2","-0,60 %","1,50 %","8,00 %",SALAMANCA
01/05/16,"15,3 €/m2","1,20 %","2,10 %","8,70 %",SALAMANCA
01/04/16,"15,1 €/m2","0,90 %","0,90 %","8,10 %",SALAMANCA
01/03/16,"15,0 €/m2","0,00 %","0,40 %","7,20 %",SALAMANCA
01/02/16,"15,0 €/m2","0,00 %","1,60 %","7,10 %",SALAMANCA
01/01/16,"15,0 €/m2","0,40 %","1,70 %","7,20 %",SALAMANCA
01/12/15,"14,9 €/m2","1,20 %","2,80 %","7,10 %",SALAMANCA
01/11/15,"14,8 €/m2","0,10 %","2,90 %","5,50 %",SALAMANCA
01/10/15,"14,7 €/m2","1,50 %","4,10 %","6,20 %",SALAMANCA
01/09/15,"14,5 €/m2","1,30 %","3,10 %","5,20 %",SALAMANCA
01/08/15,"14,3 €/m2","1,30 %","1,80 %","5,20 %",SALAMANCA
01/07/15,"14,2 €/m2","0,50 %","1,20 %","3,00 %",SALAMANCA
01/06/15,"14,1 €/m2","0,00 %","0,70 %","2,50 %",SALAMANCA
01/05/15,"14,1 €/m2","0,60 %","0,60 %","2,40 %",SALAMANCA
01/04/15,"14,0 €/m2","0,00 %","0,00 %","2,60 %",SALAMANCA
01/03/15,"14,0 €/m2","0,00 %","0,30 %","2,60 %",SALAMANCA
01/02/15,"14,0 €/m2","0,10 %","0,00 %","2,70 %",SALAMANCA
