mes,precio_m2,var_mensual,var_trimest,var_anual,zona
01/04/17,2.458 €/m2,"0,70 %","2,70 %","1,20 %",CIUDAD LINEAL
01/03/17,2.440 €/m2,"-0,10 %","0,90 %","1,00 %",CIUDAD LINEAL
01/02/17,2.441 €/m2,"2,00 %","-0,70 %","1,30 %",CIUDAD LINEAL
01/01/17,2.393 €/m2,"-1,00 %","-2,30 %","-0,20 %",CIUDAD LINEAL
01/12/16,2.418 €/m2,"-1,60 %","0,10 %","0,60 %",CIUDAD LINEAL
01/11/16,2.457 €/m2,"0,30 %","2,50 %","1,70 %",CIUDAD LINEAL
01/10/16,2.450 €/m2,"1,40 %","1,70 %","1,40 %",CIUDAD LINEAL
01/09/16,2.416 €/m2,"0,80 %","0,20 %","0,30 %",CIUDAD LINEAL
01/08/16,2.397 €/m2,"-0,50 %","-1,10 %","-0,60 %",CIUDAD LINEAL
01/07/16,2.409 €/m2,"0,00 %","-0,70 %","-0,50 %",CIUDAD LINEAL
01/06/16,2.410 €/m2,"-0,50 %","-0,20 %","-2,10 %",CIUDAD LINEAL
01/05/16,2.423 €/m2,"-0,20 %","0,50 %","-1,10 %",CIUDAD LINEAL
01/04/16,2.427 €/m2,"0,50 %","1,30 %","-1,10 %",CIUDAD LINEAL
01/03/16,2.416 €/m2,"0,20 %","0,50 %","-1,70 %",CIUDAD LINEAL
01/02/16,2.410 €/m2,"0,60 %","-0,20 %","-1,50 %",CIUDAD LINEAL
01/01/16,2.397 €/m2,"-0,30 %","-0,80 %","-2,40 %",CIUDAD LINEAL
01/12/15,2.404 €/m2,"-0,40 %","-0,10 %","-0,40 %",CIUDAD LINEAL
01/11/15,2.415 €/m2,"0,00 %","0,10 %","-1,50 %",CIUDAD LINEAL
01/10/15,2.415 €/m2,"0,30 %","-0,20 %","-2,40 %",CIUDAD LINEAL
01/09/15,2.407 €/m2,"-0,20 %","-2,20 %","-2,50 %",CIUDAD LINEAL
01/08/15,2.412 €/m2,"-0,30 %","-1,50 %","0,70 %",CIUDAD LINEAL
01/07/15,2.420 €/m2,"-1,70 %","-1,40 %","0,00 %",CIUDAD LINEAL
01/06/15,2.461 €/m2,"0,50 %","0,10 %","-1,60 %",CIUDAD LINEAL
01/05/15,2.450 €/m2,"-0,20 %","0,10 %","-1,20 %",CIUDAD LINEAL
01/04/15,2.455 €/m2,"-0,10 %","-0,10 %","-0,60 %",CIUDAD LINEAL
01/03/15,2.459 €/m2,"0,50 %","1,80 %","-0,60 %",CIUDAD LINEAL
01/02/15,2.446 €/m2,"-0,40 %","-0,20 %","-1,70 %",CIUDAD LINEAL
01/01/15,2.457 €/m2,"1,80 %","-0,70 %","-1,90 %",CIUDAD LINEAL
01/12/14,2.414 €/m2,"-1,50 %","-2,30 %","-3,90 %",CIUDAD LINEAL
01/11/14,2.451 €/m2,"-0,90 %","2,30 %","-2,40 %",CIUDAD LINEAL
01/10/14,2.474 €/m2,"0,20 %","2,20 %","-1,50 %",CIUDAD LINEAL
01/09/14,2.470 €/m2,"3,10 %","-1,30 %","-1,80 %",CIUDAD LINEAL
01/08/14,2.396 €/m2,"-1,00 %","-3,30 %","-4,00 %",CIUDAD LINEAL
01/07/14,2.421 €/m2,"-3,20 %","-2,00 %","-3,80 %",CIUDAD LINEAL
01/06/14,2.502 €/m2,"0,90 %","1,20 %","-0,80 %",CIUDAD LINEAL
01/05/14,2.479 €/m2,"0,30 %","-0,40 %","-2,70 %",CIUDAD LINEAL
01/04/14,2.470 €/m2,"-0,10 %","-1,30 %","-2,20 %",CIUDAD LINEAL
01/03/14,2.473 €/m2,"-0,70 %","-1,60 %","-3,40 %",CIUDAD LINEAL
01/02/14,2.490 €/m2,"-0,60 %","-0,90 %","-2,00 %",CIUDAD LINEAL
01/01/14,2.504 €/m2,"-0,30 %","-0,30 %","-3,60 %",CIUDAD LINEAL
01/12/13,2.512 €/m2,"0,00 %","-0,10 %","-4,70 %",CIUDAD LINEAL
01/11/13,2.512 €/m2,"0,00 %","0,70 %","-6,30 %",CIUDAD LINEAL
01/10/13,2.512 €/m2,"-0,10 %","-0,10 %","-8,00 %",CIUDAD LINEAL
01/09/13,2.516 €/m2,"0,80 %","-0,20 %","-9,00 %",CIUDAD LINEAL
01/08/13,2.495 €/m2,"-0,80 %","-2,00 %","-10,20 %",CIUDAD LINEAL
01/07/13,2.515 €/m2,"-0,20 %","-0,40 %","-10,60 %",CIUDAD LINEAL
01/06/13,2.521 €/m2,"-1,00 %","-1,50 %","-10,50 %",CIUDAD LINEAL
01/05/13,2.547 €/m2,"0,90 %","0,30 %","-11,20 %",CIUDAD LINEAL
01/04/13,2.525 €/m2,"-1,40 %","-2,80 %","-11,90 %",CIUDAD LINEAL
01/03/13,2.560 €/m2,"0,80 %","-2,90 %","-13,70 %",CIUDAD LINEAL
01/02/13,2.539 €/m2,"-2,30 %","-5,30 %","-15,30 %",CIUDAD LINEAL
01/01/13,2.598 €/m2,"-1,50 %","-4,90 %","-14,80 %",CIUDAD LINEAL
01/12/12,2.637 €/m2,"-1,70 %","-4,60 %","-13,40 %",CIUDAD LINEAL
01/11/12,2.682 €/m2,"-1,80 %","-3,40 %","-11,30 %",CIUDAD LINEAL
01/10/12,2.732 €/m2,"-1,20 %","-2,90 %","-11,30 %",CIUDAD LINEAL
01/09/12,2.764 €/m2,"-0,50 %","-1,90 %","-9,80 %",CIUDAD LINEAL
01/08/12,2.777 €/m2,"-1,20 %","-3,20 %","-9,60 %",CIUDAD LINEAL
01/07/12,2.812 €/m2,"-0,20 %","-1,90 %","-9,80 %",CIUDAD LINEAL
01/06/12,2.818 €/m2,"-1,70 %","-5,00 %","-10,90 %",CIUDAD LINEAL
01/05/12,2.868 €/m2,"0,00 %","-4,30 %","-9,60 %",CIUDAD LINEAL
01/04/12,2.866 €/m2,"-3,40 %","-6,00 %","-9,80 %",CIUDAD LINEAL
01/03/12,2.966 €/m2,"-1,00 %","-2,60 %","-7,30 %",CIUDAD LINEAL
01/06/23,3.831 €/m2,"0,20 %","1,50 %","2,70 %",FUENCARRAL
01/05/23,3.825 €/m2,"0,60 %","1,80 %","3,00 %",FUENCARRAL
01/04/23,3.803 €/m2,"0,80 %","0,80 %","1,80 %",FUENCARRAL
01/03/23,3.775 €/m2,"0,50 %","-0,90 %","1,00 %",FUENCARRAL
01/02/23,3.758 €/m2,"-0,40 %","-2,10 %","1,30 %",FUENCARRAL
01/01/23,3.774 €/m2,"-0,90 %","-1,60 %","3,40 %",FUENCARRAL
01/12/22,3.808 €/m2,"-0,70 %","1,00 %","5,00 %",FUENCARRAL
01/11/22,3.837 €/m2,"0,00 %","1,80 %","6,70 %",FUENCARRAL
01/10/22,3.836 €/m2,"1,80 %","2,70 %","7,00 %",FUENCARRAL
01/09/22,3.770 €/m2,"0,00 %","1,00 %","5,10 %",FUENCARRAL
01/08/22,3.769 €/m2,"0,90 %","1,50 %","5,40 %",FUENCARRAL
01/07/22,3.734 €/m2,"0,10 %","0,00 %","5,10 %",FUENCARRAL
01/06/22,3.732 €/m2,"0,50 %","-0,20 %","5,10 %",FUENCARRAL
01/05/22,3.715 €/m2,"-0,50 %","0,10 %","5,50 %",FUENCARRAL
01/04/22,3.735 €/m2,"-0,10 %","2,30 %","5,60 %",FUENCARRAL
01/03/22,3.738 €/m2,"0,80 %","3,10 %","5,90 %",FUENCARRAL
01/02/22,3.710 €/m2,"1,60 %","3,20 %","6,50 %",FUENCARRAL
01/01/22,3.649 €/m2,"0,60 %","1,70 %","5,10 %",FUENCARRAL
01/12/21,3.626 €/m2,"0,90 %","1,10 %","3,70 %",FUENCARRAL
01/11/21,3.594 €/m2,"0,20 %","0,50 %","2,20 %",FUENCARRAL
01/10/21,3.587 €/m2,"0,00 %","1,00 %","2,10 %",FUENCARRAL
01/09/21,3.588 €/m2,"0,30 %","1,00 %","2,10 %",FUENCARRAL
01/08/21,3.577 €/m2,"0,70 %","1,50 %","1,10 %",FUENCARRAL
01/07/21,3.553 €/m2,"0,00 %","0,40 %","-0,30 %",FUENCARRAL
01/06/21,3.552 €/m2,"0,80 %","0,60 %","-0,70 %",FUENCARRAL
01/05/21,3.522 €/m2,"-0,40 %","1,10 %","-2,40 %",FUENCARRAL
01/04/21,3.538 €/m2,"0,20 %","1,90 %","-2,00 %",FUENCARRAL
01/03/21,3.531 €/m2,"1,30 %","0,90 %","-1,10 %",FUENCARRAL
01/02/21,3.484 €/m2,"0,40 %","-0,90 %","-1,40 %",FUENCARRAL
01/01/21,3.471 €/m2,"-0,80 %","-1,20 %","-1,90 %",FUENCARRAL
01/12/20,3.498 €/m2,"-0,50 %","-0,40 %","-1,80 %",FUENCARRAL
01/11/20,3.516 €/m2,"0,10 %","-0,70 %","-1,00 %",FUENCARRAL
01/10/20,3.512 €/m2,"0,00 %","-1,50 %","-0,30 %",FUENCARRAL
01/09/20,3.514 €/m2,"-0,70 %","-1,80 %","0,50 %",FUENCARRAL
01/08/20,3.539 €/m2,"-0,70 %","-1,90 %","1,70 %",FUENCARRAL
01/07/20,3.564 €/m2,"-0,40 %","-1,30 %","2,90 %",FUENCARRAL
01/06/20,3.578 €/m2,"-0,80 %","0,20 %","4,20 %",FUENCARRAL
01/05/20,3.608 €/m2,"0,00 %","2,10 %","4,70 %",FUENCARRAL
01/04/20,3.610 €/m2,"1,10 %","2,00 %","5,50 %",FUENCARRAL
01/03/20,3.569 €/m2,"1,00 %","0,20 %","5,20 %",FUENCARRAL
01/02/20,3.533 €/m2,"-0,10 %","-0,60 %","4,60 %",FUENCARRAL
01/01/20,3.537 €/m2,"-0,70 %","0,40 %","5,10 %",FUENCARRAL
01/12/19,3.561 €/m2,"0,20 %","1,90 %","5,70 %",FUENCARRAL
01/11/19,3.553 €/m2,"0,90 %","2,20 %","5,80 %",FUENCARRAL
01/10/19,3.522 €/m2,"0,70 %","1,70 %","5,30 %",FUENCARRAL
01/09/19,3.496 €/m2,"0,50 %","1,80 %","5,40 %",FUENCARRAL
01/08/19,3.478 €/m2,"0,40 %","0,90 %","5,20 %",FUENCARRAL
01/07/19,3.464 €/m2,"0,90 %","1,20 %","5,50 %",FUENCARRAL
01/06/19,3.433 €/m2,"-0,40 %","1,10 %","5,50 %",FUENCARRAL
01/05/19,3.446 €/m2,"0,70 %","2,10 %","6,50 %",FUENCARRAL
01/04/19,3.423 €/m2,"0,80 %","1,70 %","6,40 %",FUENCARRAL
01/03/19,3.395 €/m2,"0,50 %","0,80 %","6,90 %",FUENCARRAL
01/02/19,3.376 €/m2,"0,30 %","0,50 %","7,10 %",FUENCARRAL
01/01/19,3.365 €/m2,"-0,10 %","0,60 %","7,90 %",FUENCARRAL
01/12/18,3.369 €/m2,"0,30 %","1,60 %","8,80 %",FUENCARRAL
01/11/18,3.358 €/m2,"0,40 %","1,60 %","10,20 %",FUENCARRAL
01/10/18,3.343 €/m2,"0,80 %","1,80 %","10,60 %",FUENCARRAL
01/09/18,3.317 €/m2,"0,30 %","2,00 %","10,10 %",FUENCARRAL
01/08/18,3.307 €/m2,"0,70 %","2,20 %","9,40 %",FUENCARRAL
01/07/18,3.284 €/m2,"1,00 %","2,10 %","9,60 %",FUENCARRAL
01/06/18,3.253 €/m2,"0,60 %","2,50 %","9,30 %",FUENCARRAL
01/05/18,3.235 €/m2,"0,60 %","2,60 %","10,50 %",FUENCARRAL
01/04/18,3.217 €/m2,"1,30 %","3,20 %","10,10 %",FUENCARRAL
01/03/18,3.174 €/m2,"0,70 %","2,50 %","8,80 %",FUENCARRAL
01/02/18,3.154 €/m2,"1,20 %","3,40 %","9,30 %",FUENCARRAL
01/01/18,3.117 €/m2,"0,70 %","3,10 %","8,10 %",FUENCARRAL
01/12/17,3.097 €/m2,"1,60 %","2,80 %","7,40 %",FUENCARRAL
01/11/17,3.049 €/m2,"0,80 %","0,80 %","6,00 %",FUENCARRAL
01/10/17,3.024 €/m2,"0,40 %","0,90 %","6,70 %",FUENCARRAL
01/09/17,3.013 €/m2,"-0,40 %","1,30 %","6,90 %",FUENCARRAL
01/08/17,3.024 €/m2,"0,90 %","3,30 %","8,00 %",FUENCARRAL
01/07/17,2.998 €/m2,"0,80 %","2,60 %","7,30 %",FUENCARRAL
01/06/17,2.975 €/m2,"1,70 %","1,90 %","5,70 %",FUENCARRAL
01/05/17,2.926 €/m2,"0,10 %","1,50 %","3,40 %",FUENCARRAL
01/04/17,2.922 €/m2,"0,10 %","1,30 %","3,60 %",FUENCARRAL
01/03/17,2.919 €/m2,"1,20 %","1,20 %","4,00 %",FUENCARRAL
01/02/17,2.884 €/m2,"0,00 %","0,20 %","3,40 %",FUENCARRAL
01/01/17,2.884 €/m2,"0,00 %","1,70 %","4,50 %",FUENCARRAL
01/12/16,2.884 €/m2,"0,20 %","2,30 %","4,10 %",FUENCARRAL
01/11/16,2.877 €/m2,"1,50 %","2,80 %","4,10 %",FUENCARRAL
01/10/16,2.835 €/m2,"0,60 %","1,40 %","3,00 %",FUENCARRAL
01/09/16,2.819 €/m2,"0,70 %","0,10 %","2,90 %",FUENCARRAL
01/08/16,2.799 €/m2,"0,20 %","-1,10 %","2,40 %",FUENCARRAL
01/07/16,2.794 €/m2,"-0,70 %","-1,00 %","1,10 %",FUENCARRAL
01/06/16,2.815 €/m2,"-0,50 %","0,30 %","0,40 %",FUENCARRAL
01/05/16,2.831 €/m2,"0,30 %","1,50 %","1,10 %",FUENCARRAL
01/04/16,2.822 €/m2,"0,50 %","2,20 %","1,50 %",FUENCARRAL
01/03/16,2.807 €/m2,"0,70 %","1,30 %","0,90 %",FUENCARRAL
01/02/16,2.788 €/m2,"1,00 %","0,80 %","0,20 %",FUENCARRAL
01/01/16,2.761 €/m2,"-0,30 %","0,30 %","0,00 %",FUENCARRAL
01/12/15,2.770 €/m2,"0,20 %","1,20 %","1,10 %",FUENCARRAL
01/11/15,2.765 €/m2,"0,40 %","1,10 %","1,00 %",FUENCARRAL
01/10/15,2.753 €/m2,"0,50 %","-0,40 %","1,30 %",FUENCARRAL
01/09/15,2.739 €/m2,"0,20 %","-2,30 %","0,30 %",FUENCARRAL
01/08/15,2.734 €/m2,"-1,10 %","-2,40 %","0,80 %",FUENCARRAL
01/07/15,2.764 €/m2,"-1,40 %","-0,60 %","1,30 %",FUENCARRAL
01/06/15,2.804 €/m2,"0,10 %","0,80 %","2,00 %",FUENCARRAL
01/05/15,2.801 €/m2,"0,80 %","0,70 %","1,70 %",FUENCARRAL
01/04/15,2.779 €/m2,"-0,10 %","0,70 %","1,40 %",FUENCARRAL
01/03/15,2.782 €/m2,"0,00 %","1,50 %","0,80 %",FUENCARRAL
01/02/15,2.782 €/m2,"0,80 %","1,60 %","0,00 %",FUENCARRAL
01/01/15,2.761 €/m2,"0,80 %","1,60 %","-1,10 %",FUENCARRAL
01/12/14,2.740 €/m2,"0,10 %","0,30 %","-2,10 %",FUENCARRAL
01/11/14,2.737 €/m2,"0,70 %","0,90 %","-3,90 %",FUENCARRAL
01/10/14,2.717 €/m2,"-0,50 %","-0,30 %","-4,60 %",FUENCARRAL
01/09/14,2.731 €/m2,"0,70 %","-0,60 %","-4,30 %",FUENCARRAL
01/08/14,2.713 €/m2,"-0,50 %","-1,50 %","-2,90 %",FUENCARRAL
01/07/14,2.727 €/m2,"-0,80 %","-0,50 %","-3,30 %",FUENCARRAL
01/06/14,2.749 €/m2,"-0,20 %","-0,40 %","-3,30 %",FUENCARRAL
01/05/14,2.754 €/m2,"0,50 %","-1,00 %","-3,60 %",FUENCARRAL
01/04/14,2.740 €/m2,"-0,70 %","-1,90 %","-4,80 %",FUENCARRAL
01/03/14,2.760 €/m2,"-0,80 %","-1,40 %","-5,10 %",FUENCARRAL
01/02/14,2.783 €/m2,"-0,40 %","-2,40 %","-4,10 %",FUENCARRAL
01/01/14,2.793 €/m2,"-0,20 %","-1,90 %","-4,70 %",FUENCARRAL
01/12/13,2.799 €/m2,"-1,80 %","-1,90 %","-5,50 %",FUENCARRAL
01/11/13,2.850 €/m2,"0,10 %","2,00 %","-5,20 %",FUENCARRAL
01/10/13,2.847 €/m2,"-0,20 %","1,00 %","-5,90 %",FUENCARRAL
01/09/13,2.854 €/m2,"2,10 %","0,40 %","-5,10 %",FUENCARRAL
01/08/13,2.794 €/m2,"-0,90 %","-2,20 %","-7,00 %",FUENCARRAL
01/07/13,2.819 €/m2,"-0,80 %","-2,10 %","-6,90 %",FUENCARRAL
01/06/13,2.843 €/m2,"-0,50 %","-2,30 %","-6,70 %",FUENCARRAL
01/05/13,2.858 €/m2,"-0,70 %","-1,50 %","-8,20 %",FUENCARRAL
01/04/13,2.879 €/m2,"-1,00 %","-1,80 %","-8,10 %",FUENCARRAL
01/03/13,2.909 €/m2,"0,30 %","-1,80 %","-9,30 %",FUENCARRAL
01/02/13,2.901 €/m2,"-1,10 %","-3,50 %","-10,40 %",FUENCARRAL
01/01/13,2.932 €/m2,"-1,00 %","-3,10 %","-10,20 %",FUENCARRAL
01/12/12,2.962 €/m2,"-1,40 %","-1,50 %","-9,60 %",FUENCARRAL
01/11/12,3.006 €/m2,"-0,70 %","0,00 %","-9,10 %",FUENCARRAL
01/10/12,3.026 €/m2,"0,60 %","-0,10 %","-8,80 %",FUENCARRAL
01/09/12,3.008 €/m2,"0,10 %","-1,30 %","-9,90 %",FUENCARRAL
01/08/12,3.005 €/m2,"-0,80 %","-3,50 %","-9,90 %",FUENCARRAL
01/07/12,3.029 €/m2,"-0,50 %","-3,30 %","-9,60 %",FUENCARRAL
01/06/12,3.046 €/m2,"-2,20 %","-5,10 %","-9,80 %",FUENCARRAL
01/05/12,3.114 €/m2,"-0,60 %","-3,90 %","-7,80 %",FUENCARRAL
01/04/12,3.134 €/m2,"-2,30 %","-4,00 %","-7,40 %",FUENCARRAL
01/03/12,3.209 €/m2,"-0,90 %","-2,10 %","-5,30 %",FUENCARRAL
01/06/23,3.984 €/m2,"2,10 %","4,40 %","1,00 %",HORTALEZA
01/05/23,3.900 €/m2,"0,90 %","1,80 %","-1,00 %",HORTALEZA
01/04/23,3.865 €/m2,"1,30 %","1,80 %","-2,20 %",HORTALEZA
01/03/23,3.816 €/m2,"-0,40 %","-0,90 %","-3,30 %",HORTALEZA
01/02/23,3.832 €/m2,"0,90 %","-1,90 %","-0,80 %",HORTALEZA
01/01/23,3.797 €/m2,"-1,40 %","-3,20 %","-0,40 %",HORTALEZA
01/12/22,3.850 €/m2,"-1,40 %","-2,00 %","1,60 %",HORTALEZA
01/11/22,3.905 €/m2,"-0,50 %","-1,00 %","2,70 %",HORTALEZA
01/10/22,3.923 €/m2,"-0,10 %","-1,10 %","1,90 %",HORTALEZA
01/09/22,3.927 €/m2,"-0,40 %","-0,40 %","1,60 %",HORTALEZA
01/08/22,3.944 €/m2,"-0,60 %","0,10 %","3,20 %",HORTALEZA
01/07/22,3.967 €/m2,"0,60 %","0,40 %","4,50 %",HORTALEZA
01/06/22,3.944 €/m2,"0,10 %","0,00 %","5,10 %",HORTALEZA
01/05/22,3.939 €/m2,"-0,30 %","2,00 %","5,30 %",HORTALEZA
01/04/22,3.950 €/m2,"0,10 %","3,60 %","7,30 %",HORTALEZA
01/03/22,3.946 €/m2,"2,10 %","4,20 %","8,90 %",HORTALEZA
01/02/22,3.863 €/m2,"1,30 %","1,60 %","6,00 %",HORTALEZA
01/01/22,3.814 €/m2,"0,70 %","-0,90 %","4,70 %",HORTALEZA
01/12/21,3.788 €/m2,"-0,40 %","-2,00 %","2,90 %",HORTALEZA
01/11/21,3.803 €/m2,"-1,20 %","-0,50 %","3,80 %",HORTALEZA
01/10/21,3.849 €/m2,"-0,40 %","1,40 %","5,80 %",HORTALEZA
01/09/21,3.864 €/m2,"1,10 %","3,00 %","5,80 %",HORTALEZA
01/08/21,3.823 €/m2,"0,70 %","2,20 %","3,90 %",HORTALEZA
01/07/21,3.797 €/m2,"1,20 %","3,10 %","1,70 %",HORTALEZA
01/06/21,3.752 €/m2,"0,40 %","3,60 %","0,70 %",HORTALEZA
01/05/21,3.739 €/m2,"1,60 %","2,60 %","0,70 %",HORTALEZA
01/04/21,3.681 €/m2,"1,60 %","1,10 %","-2,00 %",HORTALEZA
01/03/21,3.623 €/m2,"-0,60 %","-1,60 %","-3,30 %",HORTALEZA
01/02/21,3.646 €/m2,"0,10 %","-0,50 %","-2,70 %",HORTALEZA
01/01/21,3.641 €/m2,"-1,10 %","0,10 %","-1,40 %",HORTALEZA
01/12/20,3.683 €/m2,"0,50 %","0,80 %","1,50 %",HORTALEZA
01/11/20,3.664 €/m2,"0,70 %","-0,40 %","0,90 %",HORTALEZA
01/10/20,3.637 €/m2,"-0,40 %","-2,50 %","-0,90 %",HORTALEZA
01/09/20,3.652 €/m2,"-0,70 %","-2,00 %","0,00 %",HORTALEZA
01/08/20,3.678 €/m2,"-1,40 %","-1,00 %","0,80 %",HORTALEZA
01/07/20,3.732 €/m2,"0,10 %","-0,70 %","1,10 %",HORTALEZA
01/06/20,3.728 €/m2,"0,30 %","-0,50 %","0,40 %",HORTALEZA
01/05/20,3.715 €/m2,"-1,10 %","-0,80 %","1,20 %",HORTALEZA
01/04/20,3.757 €/m2,"0,30 %","1,70 %","2,00 %",HORTALEZA
01/03/20,3.745 €/m2,"0,00 %","3,20 %","0,70 %",HORTALEZA
01/02/20,3.746 €/m2,"1,40 %","3,10 %","0,70 %",HORTALEZA
01/01/20,3.694 €/m2,"1,80 %","0,70 %","-0,90 %",HORTALEZA
01/12/19,3.629 €/m2,"-0,10 %","-0,70 %","-0,80 %",HORTALEZA
01/11/19,3.633 €/m2,"-1,00 %","-0,40 %","-0,90 %",HORTALEZA
01/10/19,3.669 €/m2,"0,40 %","-0,60 %","-0,60 %",HORTALEZA
01/09/19,3.653 €/m2,"0,10 %","-1,60 %","-0,50 %",HORTALEZA
01/08/19,3.649 €/m2,"-1,20 %","-0,60 %","-0,30 %",HORTALEZA
01/07/19,3.693 €/m2,"-0,50 %","0,20 %","3,10 %",HORTALEZA
01/06/19,3.713 €/m2,"1,10 %","-0,20 %","7,80 %",HORTALEZA
01/05/19,3.672 €/m2,"-0,30 %","-1,30 %","6,30 %",HORTALEZA
01/04/19,3.684 €/m2,"-1,00 %","-1,20 %","8,70 %",HORTALEZA
01/03/19,3.720 €/m2,"0,00 %","1,70 %","12,10 %",HORTALEZA
01/02/19,3.721 €/m2,"-0,20 %","1,50 %","13,00 %",HORTALEZA
01/01/19,3.729 €/m2,"1,90 %","1,00 %","15,00 %",HORTALEZA
01/12/18,3.659 €/m2,"-0,20 %","-0,40 %","15,20 %",HORTALEZA
01/11/18,3.666 €/m2,"-0,70 %","0,20 %","16,50 %",HORTALEZA
01/10/18,3.693 €/m2,"0,50 %","3,10 %","17,80 %",HORTALEZA
01/09/18,3.673 €/m2,"0,40 %","6,60 %","18,80 %",HORTALEZA
01/08/18,3.658 €/m2,"2,20 %","5,90 %","19,20 %",HORTALEZA
01/07/18,3.580 €/m2,"3,90 %","5,60 %","17,90 %",HORTALEZA
01/06/18,3.446 €/m2,"-0,20 %","3,80 %","14,40 %",HORTALEZA
01/05/18,3.454 €/m2,"1,90 %","4,90 %","15,90 %",HORTALEZA
01/04/18,3.391 €/m2,"2,20 %","4,60 %","14,20 %",HORTALEZA
01/03/18,3.318 €/m2,"0,80 %","4,50 %","11,60 %",HORTALEZA
01/02/18,3.293 €/m2,"1,60 %","4,60 %","11,80 %",HORTALEZA
01/01/18,3.241 €/m2,"2,00 %","3,40 %","11,50 %",HORTALEZA
01/12/17,3.177 €/m2,"0,90 %","2,70 %","9,10 %",HORTALEZA
01/11/17,3.148 €/m2,"0,40 %","2,50 %","8,10 %",HORTALEZA
01/10/17,3.136 €/m2,"1,40 %","3,30 %","7,50 %",HORTALEZA
01/09/17,3.092 €/m2,"0,70 %","2,60 %","6,10 %",HORTALEZA
01/08/17,3.070 €/m2,"1,10 %","3,00 %","5,50 %",HORTALEZA
01/07/17,3.037 €/m2,"0,80 %","2,30 %","4,30 %",HORTALEZA
01/06/17,3.012 €/m2,"1,10 %","1,30 %","3,50 %",HORTALEZA
01/05/17,2.980 €/m2,"0,40 %","1,20 %","2,70 %",HORTALEZA
01/04/17,2.968 €/m2,"-0,10 %","2,10 %","1,70 %",HORTALEZA
01/03/17,2.972 €/m2,"0,90 %","2,00 %","3,40 %",HORTALEZA
01/02/17,2.946 €/m2,"1,30 %","1,10 %","3,40 %",HORTALEZA
01/01/17,2.907 €/m2,"-0,20 %","-0,40 %","3,20 %",HORTALEZA
01/12/16,2.913 €/m2,"0,00 %","0,00 %","3,90 %",HORTALEZA
01/11/16,2.913 €/m2,"-0,20 %","0,10 %","4,30 %",HORTALEZA
01/10/16,2.918 €/m2,"0,20 %","0,30 %","5,50 %",HORTALEZA
01/09/16,2.913 €/m2,"0,10 %","0,10 %","6,30 %",HORTALEZA
01/08/16,2.911 €/m2,"0,00 %","0,30 %","5,50 %",HORTALEZA
01/07/16,2.911 €/m2,"0,00 %","-0,20 %","4,80 %",HORTALEZA
01/06/16,2.910 €/m2,"0,30 %","1,30 %","3,10 %",HORTALEZA
01/05/16,2.901 €/m2,"-0,60 %","1,80 %","3,40 %",HORTALEZA
01/04/16,2.917 €/m2,"1,50 %","3,60 %","6,50 %",HORTALEZA
01/03/16,2.874 €/m2,"0,80 %","2,50 %","3,80 %",HORTALEZA
01/02/16,2.850 €/m2,"1,20 %","2,10 %","1,50 %",HORTALEZA
01/01/16,2.816 €/m2,"0,40 %","1,80 %","-0,50 %",HORTALEZA
01/12/15,2.804 €/m2,"0,40 %","2,30 %","-0,70 %",HORTALEZA
01/11/15,2.793 €/m2,"0,90 %","1,20 %","-1,40 %",HORTALEZA
01/10/15,2.767 €/m2,"0,90 %","-0,40 %","-2,30 %",HORTALEZA
01/09/15,2.742 €/m2,"-0,60 %","-2,80 %","-3,20 %",HORTALEZA
01/08/15,2.759 €/m2,"-0,70 %","-1,70 %","-2,40 %",HORTALEZA
01/07/15,2.777 €/m2,"-1,60 %","1,40 %","-2,20 %",HORTALEZA
01/06/15,2.821 €/m2,"0,50 %","1,90 %","-0,40 %",HORTALEZA
01/05/15,2.807 €/m2,"2,50 %","0,00 %","-1,30 %",HORTALEZA
01/04/15,2.739 €/m2,"-1,10 %","-3,30 %","-3,50 %",HORTALEZA
01/03/15,2.769 €/m2,"-1,40 %","-1,90 %","-2,40 %",HORTALEZA
01/02/15,2.807 €/m2,"-0,80 %","-0,90 %","-1,60 %",HORTALEZA
01/01/15,2.831 €/m2,"0,30 %","-0,10 %","-0,90 %",HORTALEZA
01/12/14,2.824 €/m2,"-0,30 %","-0,30 %","-0,60 %",HORTALEZA
01/11/14,2.832 €/m2,"-0,10 %","0,10 %","-0,70 %",HORTALEZA
01/10/14,2.834 €/m2,"0,10 %","-0,30 %","-1,50 %",HORTALEZA
01/09/14,2.831 €/m2,"0,10 %","-0,10 %","-2,60 %",HORTALEZA
01/08/14,2.828 €/m2,"-0,50 %","-0,50 %","-1,70 %",HORTALEZA
01/07/14,2.841 €/m2,"0,30 %","0,10 %","-2,70 %",HORTALEZA
01/06/14,2.833 €/m2,"-0,30 %","-0,20 %","-3,50 %",HORTALEZA
01/05/14,2.842 €/m2,"0,10 %","-0,40 %","-4,80 %",HORTALEZA
01/04/14,2.839 €/m2,"0,10 %","-0,60 %","-4,80 %",HORTALEZA
01/03/14,2.838 €/m2,"-0,50 %","-0,10 %","-6,10 %",HORTALEZA
01/02/14,2.853 €/m2,"-0,10 %","0,00 %","-4,30 %",HORTALEZA
01/01/14,2.856 €/m2,"0,50 %","-0,70 %","-3,70 %",HORTALEZA
01/12/13,2.842 €/m2,"-0,40 %","-2,20 %","-4,90 %",HORTALEZA
